Plenarprotokoll	PLE	Cap	B-PLENARYPRO
York	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
inzwischen	PAR	NoCap	I-PARAGRAPH
völkerrechtlich	PAR	NoCap	I-PARAGRAPH
hochproblematisch	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
mindestens	PAR	NoCap	B-PARAGRAPH
jedoch	PAR	NoCap	I-PARAGRAPH
schon	PAR	NoCap	I-PARAGRAPH
lange	PAR	NoCap	I-PARAGRAPH
überholt	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
beim	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Der	PAR	Cap	B-PARAGRAPH
Bündnisfall	PAR	Cap	I-PARAGRAPH
gehört	PAR	NoCap	I-PARAGRAPH
aufgehoben	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
der	PAR	NoCap	B-PARAGRAPH
Abg	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wolfgang	NAME	Cap	B-NAME
Gehrcke	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Dr.	TITLE	Cap	B-TITLE
Alexander	NAME	Cap	B-NAME
S.	NAME	Cap	I-NAME
Neu	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

Genau	PAR	Cap	B-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
letztes	PAR	NoCap	I-PARAGRAPH
Jahr	TIME	Cap	B-TIME
beantragt	PAR	NoCap	B-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
gegen	PAR	NoCap	I-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
Mandatserteilung	PAR	Cap	I-PARAGRAPH
gestimmt	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Die	PAR	Cap	B-PARAGRAPH
Sozialdemokraten	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Linke	PAR	Cap	I-PARAGRAPH
waren	PAR	NoCap	I-PARAGRAPH
ebenfalls	PAR	NoCap	I-PARAGRAPH
dagegen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
des	PAR	NoCap	B-PARAGRAPH
Abg	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wolfgang	NAME	Cap	B-NAME
Gehrcke	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

Es	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
eigentlich	PAR	NoCap	I-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
Grund	PAR	Cap	I-PARAGRAPH
zur	PAR	NoCap	I-PARAGRAPH
Freude	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
wenn	PAR	NoCap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
geschäftsführende	PAR	NoCap	I-PARAGRAPH
Bundesregierung	PAR	Cap	I-PARAGRAPH
darauf	PAR	NoCap	I-PARAGRAPH
verzichtet	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
einneues	PAR	NoCap	B-PARAGRAPH
Mandat	PAR	Cap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
beantragen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Es	PAR	Cap	B-PARAGRAPH
läuft	PAR	NoCap	I-PARAGRAPH
dann	PAR	NoCap	I-PARAGRAPH
nämlich	PAR	NoCap	I-PARAGRAPH
zum	PAR	NoCap	I-PARAGRAPH
31	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Dezember	MONTH	Cap	B-MONTH
dieses	PAR	NoCap	B-PARAGRAPH
Jahres	PAR	Cap	I-PARAGRAPH
aus	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Aber	PAR	Cap	B-PARAGRAPH
dann	PAR	NoCap	I-PARAGRAPH
hört	PAR	NoCap	I-PARAGRAPH
man	PAR	NoCap	I-PARAGRAPH
Ankündigungen	PAR	Cap	I-PARAGRAPH
aus	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Reihen	PAR	Cap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
SPD	FRACT	Cap	B-FRACTION
und	PAR	NoCap	B-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Einsatz	PAR	Cap	I-PARAGRAPH
einfach	PAR	NoCap	I-PARAGRAPH
ohne	PAR	NoCap	I-PARAGRAPH
Mandat	PAR	Cap	I-PARAGRAPH
2014	NUM	NoCap	B-NUMBER
fortgesetzt	PAR	NoCap	B-PARAGRAPH
werden	PAR	NoCap	I-PARAGRAPH
soll	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Jede	PAR	Cap	B-PARAGRAPH
Bundesregierung	PAR	Cap	I-PARAGRAPH
seit	PAR	NoCap	I-PARAGRAPH
2003	NUM	NoCap	B-NUMBER
hat	PAR	NoCap	B-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
diesen	PAR	NoCap	I-PARAGRAPH
Einsatz	PAR	Cap	I-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
Mandat	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Bundestages	PAR	Cap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
notwendiggehalten	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Herr	TITLE	Cap	B-TITLE
de	PAR	NoCap	B-PARAGRAPH
Maizière	PAR	Cap	I-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
hier	PAR	NoCap	I-PARAGRAPH
vor	PAR	NoCap	I-PARAGRAPH
elf	PAR	NoCap	I-PARAGRAPH
Monaten	TIME	Cap	B-TIME
so	PAR	NoCap	B-PARAGRAPH
begründet	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON

Wenngleich	PAR	Cap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Schwerpunkt	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Operation	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Präsenz	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Überwachung	PAR	Cap	I-PARAGRAPH
liegt	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
sieht	PAR	NoCap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Operationsplan	PAR	Cap	I-PARAGRAPH
…	PAR	NoCap	I-PARAGRAPH
nach	PAR	NoCap	I-PARAGRAPH
wie	PAR	NoCap	I-PARAGRAPH
vor	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Anwendung	PAR	Cap	I-PARAGRAPH
militärischer	PAR	NoCap	I-PARAGRAPH
Gewalt	PAR	Cap	I-PARAGRAPH
zur	PAR	NoCap	I-PARAGRAPH
Erfüllung	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Auftrages	PAR	Cap	I-PARAGRAPH
vor	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
auchwenn	PAR	NoCap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Anwendung	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
entsprechenden	PAR	NoCap	I-PARAGRAPH
Befugnisse	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Vergangenheit	PAR	Cap	I-PARAGRAPH
überwiegend	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
zumTragen	PAR	NoCap	I-PARAGRAPH
gekommen	PAR	NoCap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Die	PAR	Cap	B-PARAGRAPH
Mandatierung	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
deutschen	PAR	NoCap	I-PARAGRAPH
Beteiligung	PAR	Cap	I-PARAGRAPH
durch	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Deutschen	PAR	Cap	I-PARAGRAPH
Bundestagbleibt	PAR	Cap	I-PARAGRAPH
aufgrund	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
exekutiven	PAR	NoCap	I-PARAGRAPH
Anteile	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Auftrages	PAR	Cap	I-PARAGRAPH
weiterhin	PAR	NoCap	I-PARAGRAPH
erforderlich	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
beim	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Recht	PAR	Cap	B-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
er	PAR	NoCap	I-PARAGRAPH
damit	PAR	NoCap	I-PARAGRAPH
gehabt	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
der	PAR	NoCap	B-PARAGRAPH
Herr	TITLE	Cap	B-TITLE
de	PAR	NoCap	B-PARAGRAPH
Maizière	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wer	PAR	Cap	B-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
diesen	PAR	NoCap	I-PARAGRAPH
Einsatz	PAR	Cap	I-PARAGRAPH
Soldaten	PAR	Cap	I-PARAGRAPH
schicken	PAR	NoCap	I-PARAGRAPH
will	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
der	PAR	NoCap	B-PARAGRAPH
braucht	PAR	NoCap	I-PARAGRAPH
dafür	PAR	NoCap	I-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
Mandat	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
beim	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Das	PAR	Cap	B-PARAGRAPH
war	PAR	NoCap	I-PARAGRAPH
2013	NUM	NoCap	B-NUMBER
so	PAR	NoCap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
und	PAR	NoCap	B-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
2014	NUM	NoCap	B-NUMBER
so	PAR	NoCap	B-PARAGRAPH
.	DOT	NoCap	B-DOT
Weder	PAR	Cap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Lage	PAR	Cap	I-PARAGRAPH
noch	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Operationsplan	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
NATO	PAR	Cap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
sich	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
zentralen	PAR	NoCap	I-PARAGRAPH
Punkten	PAR	Cap	I-PARAGRAPH
verändert	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wenn	PAR	Cap	B-PARAGRAPH
aus	PAR	NoCap	I-PARAGRAPH
SPD	FRACT	Cap	B-FRACTION
und	PAR	NoCap	B-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
jetzt	PAR	NoCap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Zustimmungspflichtigkeit	PAR	Cap	I-PARAGRAPH
durch	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Bundestag	PAR	Cap	I-PARAGRAPH
verneint	PAR	NoCap	I-PARAGRAPH
wird	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dann	PAR	NoCap	B-PARAGRAPH
höhlen	PAR	NoCap	I-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
parlamentarische	PAR	NoCap	I-PARAGRAPH
Kontrolle	PAR	Cap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
Bundeswehreinsätzen	PAR	Cap	I-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
Kern	PAR	Cap	I-PARAGRAPH
ausund	PAR	NoCap	I-PARAGRAPH
schaffen	PAR	NoCap	I-PARAGRAPH
einen	PAR	NoCap	I-PARAGRAPH
unseligen	PAR	NoCap	I-PARAGRAPH
Präzedenzfall	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Und	PAR	Cap	B-PARAGRAPH
deswegen	PAR	NoCap	I-PARAGRAPH
muss	PAR	NoCap	I-PARAGRAPH
hier	PAR	NoCap	I-PARAGRAPH
klargestellt	PAR	NoCap	I-PARAGRAPH
werden	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
was	PAR	NoCap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Große	PAR	Cap	I-PARAGRAPH
Koalition	PAR	Cap	I-PARAGRAPH
vorhat	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Ohne	PAR	Cap	B-PARAGRAPH
Mandat	PAR	Cap	I-PARAGRAPH
müssen	PAR	NoCap	I-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
deutsche	PAR	NoCap	I-PARAGRAPH
Beteiligung	PAR	Cap	I-PARAGRAPH
an	PAR	NoCap	I-PARAGRAPH
OAE	PAR	Cap	I-PARAGRAPH
beenden	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Ich	PAR	Cap	B-PARAGRAPH
frage	PAR	NoCap	I-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Sind	PAR	Cap	B-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
bereitdazu	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
oder	PAR	NoCap	B-PARAGRAPH
wollen	PAR	NoCap	I-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
wirklich	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
Parlament	PAR	Cap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
nächste	PAR	NoCap	I-PARAGRAPH
Jahr	TIME	Cap	B-TIME
umgehen	PAR	NoCap	B-PARAGRAPH
?	QUES	NoCap	B-QUESTION
Wir	PAR	Cap	B-PARAGRAPH
alle	PAR	NoCap	I-PARAGRAPH
wissen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
Einsätze	PAR	Cap	I-PARAGRAPH
wie	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
Mali	PAR	Cap	I-PARAGRAPH
oder	PAR	NoCap	I-PARAGRAPH
vor	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Küste	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Libanon	PAR	Cap	I-PARAGRAPH
durchaus	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
Grauzonen	PAR	Cap	I-PARAGRAPH
zwischen	PAR	NoCap	I-PARAGRAPH
Polen	PAR	Cap	I-PARAGRAPH
wie	PAR	NoCap	I-PARAGRAPH
Ausbildung	PAR	Cap	I-PARAGRAPH
oder	PAR	NoCap	I-PARAGRAPH
Überwachung	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
möglichen	PAR	NoCap	I-PARAGRAPH
Kampfhandlungen	PAR	Cap	I-PARAGRAPH
angesiedeltsind	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Seit	PAR	Cap	B-PARAGRAPH
langem	PAR	NoCap	I-PARAGRAPH
gab	PAR	NoCap	I-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
diesem	PAR	NoCap	I-PARAGRAPH
Haus	PAR	Cap	I-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
Art	PAR	Cap	I-PARAGRAPH
Grundkonsens	PAR	Cap	I-PARAGRAPH
zwischen	PAR	NoCap	I-PARAGRAPH
allen	PAR	NoCap	I-PARAGRAPH
Fraktionen	PAR	Cap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Im	PAR	Cap	B-PARAGRAPH
Zweifel	PAR	Cap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
dieMandatspflichtigkeit	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Die	PAR	Cap	B-PARAGRAPH
Soldatinnen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Soldaten	PAR	Cap	I-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
Einsatz	PAR	Cap	I-PARAGRAPH
brauchen	PAR	NoCap	I-PARAGRAPH
diese	PAR	NoCap	I-PARAGRAPH
Klarheit	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Mandates	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Unterschiedliche	PAR	Cap	B-PARAGRAPH
Rechtsinterpretationen	PAR	Cap	I-PARAGRAPH
zwischen	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Fraktionen	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Bundestages	PAR	Cap	I-PARAGRAPH
dürfen	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
auf	PAR	NoCap	I-PARAGRAPH
ihrem	PAR	NoCap	I-PARAGRAPH
Rückenausgetragen	PAR	Cap	I-PARAGRAPH
werden	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Im	PAR	Cap	B-PARAGRAPH
Zweifel	PAR	Cap	I-PARAGRAPH
braucht	PAR	NoCap	I-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
Mandat	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
beim	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
und	PAR	NoCap	B-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
LINKEN	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Liebe	PAR	Cap	B-PARAGRAPH
Kolleginnen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Kollegen	PAR	Cap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
Union	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
SPD	FRACT	Cap	B-FRACTION
,	DOT	NoCap	B-DOT
Sie	PAR	Cap	B-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
bisher	PAR	NoCap	I-PARAGRAPH
gewusst	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
getragen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Es	PAR	Cap	B-PARAGRAPH
war	PAR	NoCap	I-PARAGRAPH
gut	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
diesen	PAR	NoCap	I-PARAGRAPH
Konsens	PAR	Cap	I-PARAGRAPH
hatten	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Ich	PAR	Cap	B-PARAGRAPH
sage	PAR	NoCap	I-PARAGRAPH
Ihnen	PAR	Cap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Ich	PAR	Cap	B-PARAGRAPH
mag	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
glauben	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
ausgerechnet	PAR	NoCap	I-PARAGRAPH
Sozialdemokraten	PAR	Cap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
jetzt	PAR	NoCap	I-PARAGRAPH
infrage	PAR	NoCap	I-PARAGRAPH
stellen	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Union	PAR	Cap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
einer	PAR	NoCap	I-PARAGRAPH
Revision	PAR	Cap	I-PARAGRAPH
ihrer	PAR	NoCap	I-PARAGRAPH
bisher	PAR	NoCap	I-PARAGRAPH
richtigen	PAR	NoCap	I-PARAGRAPH
Grundsatzposition	PAR	Cap	I-PARAGRAPH
nötigen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
nur	PAR	NoCap	B-PARAGRAPH
weilsie	PAR	NoCap	I-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
taktisches	PAR	NoCap	I-PARAGRAPH
Abstimmungsproblem	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Großen	PAR	Cap	I-PARAGRAPH
Koalition	PAR	Cap	I-PARAGRAPH
kommen	PAR	NoCap	I-PARAGRAPH
sehen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
beim	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
Markus	NAME	Cap	B-NAME
Kurth	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Das	PAR	Cap	B-PARAGRAPH
muss	PAR	NoCap	I-PARAGRAPH
man	PAR	NoCap	I-PARAGRAPH
sich	PAR	NoCap	I-PARAGRAPH
einmal	PAR	NoCap	I-PARAGRAPH
vorstellen	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Das	PAR	Cap	B-PARAGRAPH
wäre	PAR	NoCap	I-PARAGRAPH
wirklich	PAR	NoCap	I-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
trauriges	PAR	NoCap	I-PARAGRAPH
Versagen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Programmatik	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Sozialdemokraten	PAR	Cap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
würdig	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Dr.	TITLE	Cap	B-TITLE
Hans-Peter	NAME	Cap	B-NAME
Bartels	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
SPD	FRACT	Cap	B-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Man	PAR	Cap	B-PARAGRAPH
beachte	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Konjunktiv	PAR	Cap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

200	NUM	NoCap	B-NUMBER
Deutscher	PAR	Cap	B-PARAGRAPH
Bundestag	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Wahlperiode	PAR	Cap	B-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
3	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Sitzung	MEETING	Cap	B-MEETING
.	DOT	NoCap	B-DOT
Berlin	STATE	Cap	B-STATE
,	DOT	NoCap	B-DOT
Donnerstag	WEEKDAY	Cap	B-WEEKDAY
,	DOT	NoCap	B-DOT
den	PAR	NoCap	B-PARAGRAPH
28	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
November	MONTH	Cap	B-MONTH
2013	NUM	NoCap	B-NUMBER

Dr.	TITLE	Cap	B-TITLE
Frithjof	NAME	Cap	B-NAME
Schmidt	NAME	Cap	I-NAME

(	BRACKET	NoCap	B-BBRACKET
A	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
C	PAR	Cap	B-PARAGRAPH
