Plenarprotokoll	PLE	Cap	B-PLENARYPRO
Vorschlag	PAR	Cap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Union	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
SPD	FRACT	Cap	B-FRACTION
kommen	PAR	NoCap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
einen	PAR	NoCap	B-PARAGRAPH
Hauptausschuss	PAR	Cap	I-PARAGRAPH
einzurichten	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Volker	NAME	Cap	B-NAME
Beck	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
Köln	PAR	Cap	I-PARAGRAPH
]	PAR	NoCap	I-PARAGRAPH
[	PAR	NoCap	I-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Dann	PAR	Cap	B-PARAGRAPH
könnt	PAR	NoCap	I-PARAGRAPH
ihr	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
überweisen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
wenn	PAR	NoCap	B-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
einen	PAR	NoCap	I-PARAGRAPH
gibt	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Dieser	PAR	Cap	B-PARAGRAPH
Hauptausschuss	PAR	Cap	I-PARAGRAPH
kann	PAR	NoCap	I-PARAGRAPH
Beratungen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Anhörungen	PAR	Cap	I-PARAGRAPH
durchführen	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
parlamentarisch	PAR	NoCap	I-PARAGRAPH
sachgerecht	PAR	NoCap	I-PARAGRAPH
arbeiten	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Das	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
natürlich	PAR	NoCap	I-PARAGRAPH
viel	PAR	NoCap	I-PARAGRAPH
mehr	PAR	NoCap	I-PARAGRAPH
wert	PAR	NoCap	I-PARAGRAPH
als	PAR	NoCap	I-PARAGRAPH
Sofortentscheidungen	PAR	Cap	I-PARAGRAPH
ohne	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
handwerkliche	PAR	NoCap	I-PARAGRAPH
Arbeit	PAR	Cap	I-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
Ausschuss;diese	PAR	Cap	I-PARAGRAPH
sollte	PAR	NoCap	I-PARAGRAPH
man	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
geringschätzen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Katrin	NAME	Cap	B-NAME
Göring-Eckardt	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Den	PAR	Cap	B-PARAGRAPH
Ausschuss	PAR	Cap	I-PARAGRAPH
gibt	PAR	NoCap	I-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
doch	PAR	NoCap	I-PARAGRAPH
gar	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
Wo	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
denn	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Ausschuss	PAR	Cap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Deshalb	PAR	Cap	B-PARAGRAPH
möchte	PAR	NoCap	I-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
jetzt	PAR	NoCap	I-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
Ihrem	PAR	Cap	I-PARAGRAPH
eigenen	PAR	NoCap	I-PARAGRAPH
Wort	PAR	Cap	I-PARAGRAPH
nehmen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Eine	PAR	Cap	B-PARAGRAPH
Ausschussberatung	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
diesen	PAR	NoCap	I-PARAGRAPH
Anträgen	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Sache	PAR	Cap	I-PARAGRAPH
genau	PAR	NoCap	I-PARAGRAPH
angemessen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Vielen	PAR	Cap	B-PARAGRAPH
Dank	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
bei	PAR	NoCap	B-PARAGRAPH
Abgeordneten	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
SPD	FRACT	Cap	B-FRACTION
und	PAR	NoCap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Vizepräsidentin	PRE	Cap	B-PARAGRAPH
Edelgard	NAME	Cap	I-PARAGRAPH
Bulmahn	NAME	Cap	I-PARAGRAPH
:	COL	NoCap	B-COLON

Gibt	PAR	Cap	B-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
weitere	PAR	NoCap	I-PARAGRAPH
Wortmeldungen	PAR	Cap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Das	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH

Fall	PAR	Cap	B-PARAGRAPH
.	DOT	NoCap	B-DOT

Dann	PAR	Cap	B-PARAGRAPH
kommen	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
jetzt	PAR	NoCap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Abstimmungen	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wer	PAR	Cap	B-PARAGRAPH
stimmt	PAR	NoCap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
beantragten	PAR	NoCap	I-PARAGRAPH
Überweisungen	PAR	Cap	I-PARAGRAPH
?	DOT	NoCap	I-PARAGRAPH
(	BRACKET	NoCap	B-BBRACKET
Volker	NAME	Cap	B-NAME
Beck	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
Köln	PAR	Cap	I-PARAGRAPH
]	PAR	NoCap	I-PARAGRAPH
[	PAR	NoCap	I-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIEGRÜNEN	PAR	Cap	B-PARAGRAPH
]	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Geht	PAR	Cap	B-PARAGRAPH
gar	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
Man	PAR	Cap	B-PARAGRAPH
kann	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
etwas	PAR	NoCap	I-PARAGRAPH
stimmen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
was	PAR	NoCap	B-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
gibt	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Zuruf	MOOD	Cap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
LINKEN	FRACT	Cap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Wohin	PAR	Cap	B-PARAGRAPH
denn	PAR	NoCap	I-PARAGRAPH
überweisen	PAR	NoCap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Wer	PAR	Cap	B-PARAGRAPH
stimmt	PAR	NoCap	I-PARAGRAPH
dagegen	PAR	NoCap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Enthaltungen	PAR	Cap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Damit	PAR	Cap	I-PARAGRAPH
sind	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Überweisungen	PAR	Cap	I-PARAGRAPH
beschlossen	PAR	NoCap	I-PARAGRAPH

(	BRACKET	NoCap	B-BBRACKET
Katrin	NAME	Cap	B-NAME
Göring-Eckardt	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Wohin	PAR	Cap	B-PARAGRAPH
denn	PAR	NoCap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

mit	PAR	NoCap	B-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Stimmen	PAR	Cap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
und	PAR	NoCap	B-PARAGRAPH
SPD	FRACT	Cap	B-FRACTION
gegen	PAR	NoCap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Stimmen	PAR	Cap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
Bündnis	PAR	Cap	I-PARAGRAPH
90	NUM	NoCap	B-NUMBER
/	DIV	NoCap	B-DIV
Die	PAR	Cap	B-PARAGRAPH
Grünen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Die	PAR	Cap	I-PARAGRAPH
Linke	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
In	PAR	Cap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Sache	PAR	Cap	I-PARAGRAPH
stimmen	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
damit	PAR	NoCap	I-PARAGRAPH
heute	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
ab	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Liebe	PAR	Cap	B-PARAGRAPH
Kolleginnen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Kollegen	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
ich	PAR	NoCap	B-PARAGRAPH
rufe	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Zusatzpunkt	AGEN	Cap	I-PARAGRAPH
1	NUM	NoCap	B-NUMBER
auf	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON

Beratung	PAR	Cap	B-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Antrags	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Fraktion	PAR	Cap	I-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION

Einsetzung	PAR	Cap	B-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
Ausschüssen	PAR	Cap	I-PARAGRAPH

–	PAR	NoCap	B-PARAGRAPH
Drucksache	PAR	Cap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
/	DIV	NoCap	B-DIV
54	NUM	NoCap	B-FRACTION
Eine	PAR	Cap	B-PARAGRAPH
Aussprache	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
dazu	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
vorgesehen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Daher	PAR	Cap	B-PARAGRAPH
kommen	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
gleich	PAR	NoCap	I-PARAGRAPH
zur	PAR	NoCap	I-PARAGRAPH
Abstimmung	PAR	Cap	I-PARAGRAPH
über	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Antrag	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Fraktion	PAR	Cap	I-PARAGRAPH
Die	PAR	Cap	I-PARAGRAPH
Linke	PAR	Cap	I-PARAGRAPH
auf	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Drucksache	PAR	Cap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
/	DIV	NoCap	B-DIV
54	NUM	NoCap	B-PARAGRAPH
.	DOT	NoCap	B-DOT

Wer	PAR	Cap	B-PARAGRAPH
stimmt	PAR	NoCap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
diesen	PAR	NoCap	I-PARAGRAPH
Antrag	PAR	Cap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Das	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Linke	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wer	PAR	Cap	B-PARAGRAPH
stimmt	PAR	NoCap	I-PARAGRAPH
dagegen	PAR	NoCap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Die	PAR	Cap	I-PARAGRAPH
SPD-Fraktion	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU-Fraktion	PAR	Cap	B-PARAGRAPH
.	DOT	NoCap	B-DOT
Wer	PAR	Cap	B-PARAGRAPH
enthält	PAR	NoCap	I-PARAGRAPH
sich	PAR	NoCap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Das	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Fraktion	PAR	Cap	I-PARAGRAPH
Bündnis	PAR	Cap	I-PARAGRAPH
90	NUM	NoCap	B-NUMBER
/	DIV	NoCap	B-DIV
Die	PAR	Cap	B-PARAGRAPH
Grünen	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Damit	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Antrag	PAR	Cap	I-PARAGRAPH
mit	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Stimmen	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU-	PAR	Cap	B-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
SPD-Fraktion	PAR	Cap	I-PARAGRAPH
abgelehnt	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Ich	PAR	Cap	B-PARAGRAPH
rufe	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Zusatzpunkt	AGEN	Cap	I-PARAGRAPH
2	NUM	NoCap	B-NUMBER
auf	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON

Beratung	PAR	Cap	B-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Antrags	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Fraktion	PAR	Cap	I-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION

Bestimmung	PAR	Cap	B-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Verfahrens	PAR	Cap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Berechnung	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Stellenanteile	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Fraktionen	PAR	Cap	I-PARAGRAPH

–	PAR	NoCap	B-PARAGRAPH
Drucksache	PAR	Cap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
/	DIV	NoCap	B-DIV
53	NUM	NoCap	B-FRACTION
Aufgrund	PAR	Cap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
soeben	PAR	NoCap	I-PARAGRAPH
erfolgten	PAR	NoCap	I-PARAGRAPH
Ablehnung	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Antrags	PAR	Cap	I-PARAGRAPH
auf	PAR	NoCap	I-PARAGRAPH
Einsetzung	PAR	Cap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
Ausschüssen	PAR	Cap	I-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Fraktion	PAR	Cap	I-PARAGRAPH

70	NUM	NoCap	B-NUMBER
Deutscher	PAR	Cap	B-PARAGRAPH
Bundestag	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Wahlperiode	PAR	Cap	B-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
2	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Sitzung	MEETING	Cap	B-MEETING
.	DOT	NoCap	B-DOT
Berlin	STATE	Cap	B-STATE
,	DOT	NoCap	B-DOT
Montag	WEEKDAY	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
den	PAR	NoCap	B-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
November	MONTH	Cap	B-MONTH
2013	NUM	NoCap	B-NUMBER

Vizepräsidentin	PRE	Cap	B-PARAGRAPH
Edelgard	NAME	Cap	B-NAME
Bulmahn	NAME	Cap	I-NAME

(	BRACKET	NoCap	B-BBRACKET
A	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
C	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

(	BRACKET	NoCap	B-BBRACKET
D	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
B	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

Die	PAR	Cap	B-PARAGRAPH
Linke	PAR	Cap	I-PARAGRAPH
als	PAR	NoCap	I-PARAGRAPH
Antragsteller	PAR	Cap	I-PARAGRAPH
erklärt	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
ihren	PAR	NoCap	B-PARAGRAPH
Antrag	PAR	Cap	I-PARAGRAPH
zur	PAR	NoCap	I-PARAGRAPH
Bestimmung	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Verfahrens	PAR	Cap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Berechnung	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Stellenanteile	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Fraktionen	PAR	Cap	I-PARAGRAPH
zurückzuziehen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Abg	PAR	Cap	B-PARAGRAPH
.	DOT	NoCap	B-DOT
Dr.	TITLE	Cap	B-TITLE
Petra	NAME	Cap	B-NAME
Sitte	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
meldet	PAR	NoCap	I-PARAGRAPH
sich	PAR	NoCap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
Wort	PAR	Cap	I-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

Wir	PAR	Cap	B-PARAGRAPH
sind	PAR	NoCap	I-PARAGRAPH
damit	PAR	NoCap	I-PARAGRAPH
am	PAR	NoCap	I-PARAGRAPH
Schluss	END	Cap	I-PARAGRAPH
unserer	PAR	NoCap	I-PARAGRAPH
heutigen	PAR	NoCap	I-PARAGRAPH
Tagesordnung	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
liebe	PAR	NoCap	B-PARAGRAPH
Kolleginnen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Kollegen	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Der	PAR	Cap	B-PARAGRAPH
Terminfür	PAR	Cap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
nächste	PAR	NoCap	I-PARAGRAPH
Sitzung	MEETING	Cap	B-MEETING
des	PAR	NoCap	B-PARAGRAPH
Deutschen	PAR	Cap	I-PARAGRAPH
Bundestages	PAR	Cap	I-PARAGRAPH
wird	PAR	NoCap	I-PARAGRAPH
Ihnen	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
(	BRACKET	NoCap	I-PARAGRAPH
Dr.	TITLE	Cap	B-TITLE
Petra	NAME	Cap	B-NAME
Sitte	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Nein	PAR	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
nein	PAR	NoCap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
nein	PAR	NoCap	B-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

–	PAR	NoCap	B-PARAGRAPH
Frau	TITLE	Cap	B-TITLE
Sitte	PAR	Cap	B-PARAGRAPH
.	DOT	NoCap	B-DOT

Dr.	TITLE	Cap	B-TITLE
Petra	NAME	Cap	B-NAME
Sitte	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET
:	COL	NoCap	B-COLON

Frau	TITLE	Cap	B-NAME
Präsidentin	PRE	Cap	I-NAME
,	DOT	NoCap	B-DOT
ich	PAR	NoCap	B-PARAGRAPH
hatte	PAR	NoCap	I-PARAGRAPH
bereits	PAR	NoCap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
Beginn	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Sitzung	MEETING	Cap	B-MEETING
angekündigt	PAR	NoCap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
gerne	PAR	NoCap	I-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
Erklärung	PAR	Cap	I-PARAGRAPH
zumAbstimmungsverhalten	PAR	NoCap	I-PARAGRAPH
abgeben	PAR	NoCap	I-PARAGRAPH
möchte	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Volker	NAME	Cap	B-NAME
Kauder	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Zu	PAR	Cap	B-PARAGRAPH
welchem	PAR	NoCap	I-PARAGRAPH
Abstimmungsverhalten	PAR	Cap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Diese	PAR	Cap	B-PARAGRAPH
Gelegenheit	PAR	Cap	I-PARAGRAPH
möchte	PAR	NoCap	I-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
jetzt	PAR	NoCap	I-PARAGRAPH
gemäß	PAR	NoCap	I-PARAGRAPH
§	PAR	NoCap	I-PARAGRAPH
31	NUM	NoCap	B-NUMBER
unserer	PAR	NoCap	B-PARAGRAPH
Geschäftsordnung	PAR	Cap	I-PARAGRAPH
wahrnehmen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Vizepräsidentin	PRE	Cap	B-PARAGRAPH
Edelgard	NAME	Cap	I-PARAGRAPH
Bulmahn	NAME	Cap	I-PARAGRAPH
:	COL	NoCap	B-COLON

Das	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
selbstverständlich	PAR	NoCap	I-PARAGRAPH
Ihr	PAR	Cap	I-PARAGRAPH
Recht	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Dr.	TITLE	Cap	B-TITLE
Petra	NAME	Cap	B-NAME
Sitte	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET
:	COL	NoCap	B-COLON

Danke	PAR	Cap	B-PARAGRAPH
.	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Ich	PAR	Cap	I-PARAGRAPH
möchte	PAR	NoCap	I-PARAGRAPH
gerne	PAR	NoCap	I-PARAGRAPH
etwas	PAR	NoCap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Abstimmungen	PAR	Cap	I-PARAGRAPH
sagen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
die	PAR	NoCap	B-PARAGRAPH
eben	PAR	NoCap	I-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
